,id,user_id,start_timestamp,end_timestamp,start_state,diagnoses,diagnosis_certainty,action,next_state,video_loaded_time,video_stop_time,dx_selected_time,dx_confirmed_time,ax_selected_time,browser_refreshed,corrupted_dx_suggestions,corrupted_ax_suggestions,dx_suggestions,ax_suggestions,action_idx,last_login,is_superuser,username,is_staff,is_active,study_condition,start_condition,scenario_completed,date_started,date_finished,study_management,rng_state,age_group,gender,robot_experience,date_demographics_completed,supposed_to_grab_bowl,supposed_to_go_to_couch,will_view_in_first_person,supposed_to_select_only_one_error,actions_involve_invisible_arm_motion,number_incorrect_knowledge_reviews,number_state_requests,could_identify_problems,not_sure_how_to_help,information_was_enough,actions_were_not_enough,sus_like_to_use_frequently,sus_unnecessarily_complex,sus_easy_to_use,sus_technical,sus_well_integrated,sus_inconsistency,sus_most_people_can_learn,sus_awkward,sus_confident,sus_learn_a_lot,comments,date_survey_completed,ignore_data_reason,groups,user_permissions,num_actions,noise_level,has_noise,has_dx,has_ax,has_dxax,has_ax_only,has_dx_only,has_suggestions,suggestion_type,num_optimal,num_actions_diff,frac_actions_diff,duration,dx_decision_duration,ax_decision_duration,decision_duration,frac_dx_decision_duration,frac_ax_decision_duration,chose_dx,chose_ax,optimal_dx,optimal_ax,lost_selected,cannot_move_selected,base_collision_selected,path_blocked_selected,cannot_pick_selected,cannot_see_selected,different_location_selected,object_fell_selected,battery_low_selected,video_problem_selected,none_selected,failed_to_place,gripper_empty,mislocalized,mug_visible,mug_graspable,bowl_visible,bowl_graspable,jug_visible,jug_graspable,arm_motion,robot_location,state_idx
352,354,162,2020-02-13 23:35:54.084312+00:00,2020-02-13 23:36:47.432349+00:00,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,5,at_kc,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:35:58.445000+00:00,2020-02-13 23:36:12.523000+00:00,2020-02-13 23:36:19.712000+00:00,2020-02-13 23:36:22.688000+00:00,2020-02-13 23:36:47.411000+00:00,False,False,False,,,2,2020-02-13 23:29:38.891000+00:00,False,ncwnbz8a9s,False,True,1,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:34:00.991000+00:00,2020-02-13 23:39:01.038000+00:00,3,64143,2,M,0,2020-02-13 23:30:19.424000+00:00,False,True,True,False,True,0,-1,3,1,3,1,4,1,3,1,3,1,3,2,3,2,,2020-02-13 23:39:39.284000+00:00,,[],[],6,0.0,False,False,False,False,False,False,False,NONE,4,2,0.125,53.348037,7.189,24.723,34.888,0.2060593900481541,0.7086390736069709,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,True,True,True,True,False,kc,44
353,353,162,2020-02-13 23:36:47.432349+00:00,2020-02-13 23:37:02.438894+00:00,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,5,pick_mug,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:36:49.911000+00:00,2020-02-13 23:36:51.942000+00:00,2020-02-13 23:36:54.517000+00:00,2020-02-13 23:36:55.831000+00:00,2020-02-13 23:37:02.280000+00:00,False,False,False,,,3,2020-02-13 23:29:38.891000+00:00,False,ncwnbz8a9s,False,True,1,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:34:00.991000+00:00,2020-02-13 23:39:01.038000+00:00,3,64143,2,M,0,2020-02-13 23:30:19.424000+00:00,False,True,True,False,True,0,-1,3,1,3,1,4,1,3,1,3,1,3,2,3,2,,2020-02-13 23:39:39.284000+00:00,,[],[],6,0.0,False,False,False,False,False,False,False,NONE,4,2,0.125,15.006545,2.575,6.449,10.338,0.24908106016637652,0.6238150512671697,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,True,True,True,True,True,kc,44
354,352,162,2020-02-13 23:37:02.438894+00:00,2020-02-13 23:37:45.284423+00:00,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",There is no problem,4,look_at_c,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:37:05.176000+00:00,2020-02-13 23:37:23.578000+00:00,2020-02-13 23:37:33.420000+00:00,2020-02-13 23:37:36.141000+00:00,2020-02-13 23:37:45.224000+00:00,False,False,False,,,4,2020-02-13 23:29:38.891000+00:00,False,ncwnbz8a9s,False,True,1,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:34:00.991000+00:00,2020-02-13 23:39:01.038000+00:00,3,64143,2,M,0,2020-02-13 23:30:19.424000+00:00,False,True,True,False,True,0,-1,3,1,3,1,4,1,3,1,3,1,3,2,3,2,,2020-02-13 23:39:39.284000+00:00,,[],[],6,0.0,False,False,False,False,False,False,False,NONE,4,2,0.125,42.845529,9.842,9.083,21.646,0.45467984847084914,0.41961563337337154,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,kc,67
355,351,162,2020-02-13 23:37:45.284423+00:00,2020-02-13 23:38:29.479954+00:00,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",There is no problem,5,go_to_c,"('c', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:37:48.783000+00:00,2020-02-13 23:38:10.047000+00:00,2020-02-13 23:38:14.204000+00:00,2020-02-13 23:38:17.398000+00:00,2020-02-13 23:38:29.484000+00:00,False,False,False,,,5,2020-02-13 23:29:38.891000+00:00,False,ncwnbz8a9s,False,True,1,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:34:00.991000+00:00,2020-02-13 23:39:01.038000+00:00,3,64143,2,M,0,2020-02-13 23:30:19.424000+00:00,False,True,True,False,True,0,-1,3,1,3,1,4,1,3,1,3,1,3,2,3,2,,2020-02-13 23:39:39.284000+00:00,,[],[],6,0.0,False,False,False,False,False,False,False,NONE,4,2,0.125,44.195531,4.157,12.086,19.437,0.2138704532592478,0.6218037763029274,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,kc,67
356,365,165,2020-02-13 23:38:08.499243+00:00,2020-02-13 23:43:24.936694+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",The robot is stuck and cannot move to a location,4,pick_mug,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",2020-02-13 23:38:10.981000+00:00,2020-02-13 23:38:12.784000+00:00,2020-02-13 23:38:52.985000+00:00,2020-02-13 23:42:17.607000+00:00,2020-02-13 23:43:24.111000+00:00,False,False,False,,"Update robot's location belief to:  Dining Table, Restart the camera, Look at Kitchen Counter",0,2020-02-13 23:32:54.089000+00:00,False,tbegz2tczm,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:38:09.630000+00:00,2020-02-13 23:49:21.739000+00:00,3,37135,2,F,0,2020-02-13 23:33:29.603000+00:00,False,True,True,False,True,0,-1,1,4,1,2,1,4,0,3,1,4,0,4,0,4,,2020-02-13 23:49:55.253000+00:00,,[],[],9,0.0,False,False,True,False,True,False,True,AX,4,5,0.3125,316.437451,40.201,66.504,311.327,0.12912789446466255,0.21361462385209123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,True,True,False,False,False,False,False,False,True,dt,165
357,364,165,2020-02-13 23:43:24.936694+00:00,2020-02-13 23:44:42.973182+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",The robot is stuck and cannot move to a location,4,pick_mug,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",2020-02-13 23:43:26.659000+00:00,2020-02-13 23:43:28.467000+00:00,2020-02-13 23:43:39.456000+00:00,2020-02-13 23:43:47.851000+00:00,2020-02-13 23:44:42.021000+00:00,False,False,False,,"Update robot's location belief to:  Dining Table, Navigate to Dining Table, Update robot's location belief to: Couch",1,2020-02-13 23:32:54.089000+00:00,False,tbegz2tczm,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:38:09.630000+00:00,2020-02-13 23:49:21.739000+00:00,3,37135,2,F,0,2020-02-13 23:33:29.603000+00:00,False,True,True,False,True,0,-1,1,4,1,2,1,4,0,3,1,4,0,4,0,4,,2020-02-13 23:49:55.253000+00:00,,[],[],9,0.0,False,False,True,False,True,False,True,AX,4,5,0.3125,78.036488,10.989,54.17,73.554,0.14940044049269924,0.736465725861272,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,True,True,False,False,False,False,False,False,True,dt,165
358,363,165,2020-02-13 23:44:42.973182+00:00,2020-02-13 23:45:15.263219+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",There is a problem with the camera,4,restart_video,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",2020-02-13 23:44:44.717000+00:00,2020-02-13 23:44:46.513000+00:00,2020-02-13 23:45:02.381000+00:00,2020-02-13 23:45:06.419000+00:00,2020-02-13 23:45:14.589000+00:00,False,False,False,,"Update robot's location belief to:  Dining Table, Navigate to Kitchen Counter, Navigate to Dining Table",2,2020-02-13 23:32:54.089000+00:00,False,tbegz2tczm,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:38:09.630000+00:00,2020-02-13 23:49:21.739000+00:00,3,37135,2,F,0,2020-02-13 23:33:29.603000+00:00,False,True,True,False,True,0,-1,1,4,1,2,1,4,0,3,1,4,0,4,0,4,,2020-02-13 23:49:55.253000+00:00,,[],[],9,0.0,False,False,True,False,True,False,True,AX,4,5,0.3125,32.290037,15.868,8.17,28.076,0.565180225103291,0.29099586835731583,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,True,True,False,False,False,False,False,False,False,dt,165
359,362,165,2020-02-13 23:45:15.263219+00:00,2020-02-13 23:46:09.689973+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",The robot is lost,4,at_kc,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",2020-02-13 23:45:16.330000+00:00,2020-02-13 23:45:18.128000+00:00,2020-02-13 23:45:34.551000+00:00,2020-02-13 23:45:42.612000+00:00,2020-02-13 23:46:08.970000+00:00,False,False,False,,"Update robot's location belief to:  Dining Table, Update robot's location belief to: Couch, Navigate to Dining Table",3,2020-02-13 23:32:54.089000+00:00,False,tbegz2tczm,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:38:09.630000+00:00,2020-02-13 23:49:21.739000+00:00,3,37135,2,F,0,2020-02-13 23:33:29.603000+00:00,False,True,True,False,True,0,-1,1,4,1,2,1,4,0,3,1,4,0,4,0,4,,2020-02-13 23:49:55.253000+00:00,,[],[],9,0.0,False,False,True,False,True,False,True,AX,4,5,0.3125,54.426754,16.423,26.358,50.842,0.3230203375162267,0.5184296447818733,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,True,True,False,False,False,False,False,False,False,dt,165
360,361,165,2020-02-13 23:46:09.689973+00:00,2020-02-13 23:46:28.566037+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')",The robot is lost,5,at_dt,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:46:11.517000+00:00,2020-02-13 23:46:13.327000+00:00,2020-02-13 23:46:19.201000+00:00,2020-02-13 23:46:22.902000+00:00,2020-02-13 23:46:27.896000+00:00,False,False,False,,"Update robot's location belief to:  Dining Table, Navigate to Couch, Look at Kitchen Counter",4,2020-02-13 23:32:54.089000+00:00,False,tbegz2tczm,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:38:09.630000+00:00,2020-02-13 23:49:21.739000+00:00,3,37135,2,F,0,2020-02-13 23:33:29.603000+00:00,False,True,True,False,True,0,-1,1,4,1,2,1,4,0,3,1,4,0,4,0,4,,2020-02-13 23:49:55.253000+00:00,,[],[],9,0.0,False,False,True,False,True,False,True,AX,4,5,0.3125,18.876064,5.874,4.994,14.569,0.4031848445329123,0.34278262063285053,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,,True,True,False,False,False,False,False,False,False,dt,165
361,360,165,2020-02-13 23:46:28.566037+00:00,2020-02-13 23:46:55.905000+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'dt')",The robot is lost,5,at_dt,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:46:29.644000+00:00,2020-02-13 23:46:31.442000+00:00,2020-02-13 23:46:36.718000+00:00,2020-02-13 23:46:45.987000+00:00,2020-02-13 23:46:54.986000+00:00,False,False,False,,"Navigate to Kitchen Counter, Navigate to Couch, Update robot's location belief to: Couch",5,2020-02-13 23:32:54.089000+00:00,False,tbegz2tczm,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:38:09.630000+00:00,2020-02-13 23:49:21.739000+00:00,3,37135,2,F,0,2020-02-13 23:33:29.603000+00:00,False,True,True,False,True,0,-1,1,4,1,2,1,4,0,3,1,4,0,4,0,4,,2020-02-13 23:49:55.253000+00:00,,[],[],9,0.0,False,False,True,False,True,False,True,AX,4,5,0.3125,27.338963,5.276,8.999,23.544,0.22409106354060482,0.38222052327556916,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,dt,91
362,359,165,2020-02-13 23:46:55.905000+00:00,2020-02-13 23:47:11.289022+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'dt')",The robot is lost,4,go_to_kc,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-13 23:46:57.193000+00:00,2020-02-13 23:46:58.989000+00:00,2020-02-13 23:47:02.229000+00:00,2020-02-13 23:47:07.872000+00:00,2020-02-13 23:47:10.517000+00:00,False,False,False,,"Navigate to Kitchen Counter, Look at Dining Table, Update robot's location belief to:  Dining Table",6,2020-02-13 23:32:54.089000+00:00,False,tbegz2tczm,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:38:09.630000+00:00,2020-02-13 23:49:21.739000+00:00,3,37135,2,F,0,2020-02-13 23:33:29.603000+00:00,False,True,True,False,True,0,-1,1,4,1,2,1,4,0,3,1,4,0,4,0,4,,2020-02-13 23:49:55.253000+00:00,,[],[],9,0.0,False,False,True,False,True,False,True,AX,4,5,0.3125,15.384022,3.24,2.645,11.528,0.28105482303955587,0.229441360166551,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,dt,91
363,358,165,2020-02-13 23:47:11.289022+00:00,2020-02-13 23:48:15.952176+00:00,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,5,pick_mug,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:47:15.303000+00:00,2020-02-13 23:47:29.372000+00:00,2020-02-13 23:47:33.035000+00:00,2020-02-13 23:48:08.902000+00:00,2020-02-13 23:48:15.220000+00:00,False,False,False,,"Pick up the Cup, Navigate to Dining Table, Pick up the Jug",7,2020-02-13 23:32:54.089000+00:00,False,tbegz2tczm,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:38:09.630000+00:00,2020-02-13 23:49:21.739000+00:00,3,37135,2,F,0,2020-02-13 23:33:29.603000+00:00,False,True,True,False,True,0,-1,1,4,1,2,1,4,0,3,1,4,0,4,0,4,,2020-02-13 23:49:55.253000+00:00,,[],[],9,0.0,False,False,True,False,True,False,True,AX,4,5,0.3125,64.663154,3.663,6.318,45.848,0.07989443378119002,0.1378031757110452,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,True,True,True,True,True,kc,44
364,357,165,2020-02-13 23:48:15.952176+00:00,2020-02-13 23:48:50.700996+00:00,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",There is no problem,5,go_to_c,"('c', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-13 23:48:18.575000+00:00,2020-02-13 23:48:36.985000+00:00,2020-02-13 23:48:43.113000+00:00,2020-02-13 23:48:46.053000+00:00,2020-02-13 23:48:49.968000+00:00,False,False,False,,"Navigate to Couch, Navigate to Dining Table, Look at Kitchen Counter",8,2020-02-13 23:32:54.089000+00:00,False,tbegz2tczm,False,True,3,dt.kc.default.default.default.empty.kc,True,2020-02-13 23:38:09.630000+00:00,2020-02-13 23:49:21.739000+00:00,3,37135,2,F,0,2020-02-13 23:33:29.603000+00:00,False,True,True,False,True,0,-1,1,4,1,2,1,4,0,3,1,4,0,4,0,4,,2020-02-13 23:49:55.253000+00:00,,[],[],9,0.0,False,False,True,False,True,False,True,AX,4,5,0.3125,34.74882,6.128,3.915,12.983,0.47200184857120847,0.3015481783871216,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,kc,67
365,385,168,2020-02-13 23:37:56.674662+00:00,2020-02-13 23:38:57.159836+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not visible,4,look_at_kc,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-13 23:37:58.954000+00:00,2020-02-13 23:38:00.901000+00:00,2020-02-13 23:38:32.009000+00:00,2020-02-13 23:38:36.289000+00:00,2020-02-13 23:38:56.794000+00:00,False,False,False,"The cup is not where it should be, The cup is not visible, The cup cannot be picked up","Navigate to Dining Table, Look at Couch, Restart the camera",0,2020-02-13 23:34:24.752000+00:00,False,ek8xsurg5u,False,True,4,kc.dt.occluding.above_mug.default.empty.dt,False,2020-02-13 23:37:57.665000+00:00,2020-02-13 23:51:14.028000+00:00,3,26317,8,M,0,2020-02-13 23:34:53.506000+00:00,False,True,True,False,True,0,-1,1,3,2,2,3,2,1,2,1,3,1,3,1,3,I would need to practice before I could do well with the system.,2020-02-13 23:52:24.698000+00:00,,[],[],20,0.0,False,True,True,True,False,False,True,DXAX,7,13,1.0,60.485174,31.108,20.505,55.893,0.5565634337036838,0.3668616821426654,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
366,384,168,2020-02-13 23:38:57.159836+00:00,2020-02-13 23:39:20.698935+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The robot has collided with an object,3,out_of_collision,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-13 23:38:58.525000+00:00,2020-02-13 23:39:00.462000+00:00,2020-02-13 23:39:13.441000+00:00,2020-02-13 23:39:15.513000+00:00,2020-02-13 23:39:20.409000+00:00,False,False,False,"The cup is not where it should be, The cup is not visible, The cup cannot be picked up","Navigate to Dining Table, Navigate to Kitchen Counter, Update robot's location belief to:  Dining Table",1,2020-02-13 23:34:24.752000+00:00,False,ek8xsurg5u,False,True,4,kc.dt.occluding.above_mug.default.empty.dt,False,2020-02-13 23:37:57.665000+00:00,2020-02-13 23:51:14.028000+00:00,3,26317,8,M,0,2020-02-13 23:34:53.506000+00:00,False,True,True,False,True,0,-1,1,3,2,2,3,2,1,2,1,3,1,3,1,3,I would need to practice before I could do well with the system.,2020-02-13 23:52:24.698000+00:00,,[],[],20,0.0,False,True,True,True,False,False,True,DXAX,7,13,1.0,23.539099,12.979,4.896,19.947,0.6506742868601795,0.24545044367574073,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
367,383,168,2020-02-13 23:39:20.698935+00:00,2020-02-13 23:39:43.522151+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not where it should be,4,at_dt,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'c')",2020-02-13 23:39:22.128000+00:00,2020-02-13 23:39:24.060000+00:00,2020-02-13 23:39:32.985000+00:00,2020-02-13 23:39:35.105000+00:00,2020-02-13 23:39:43.201000+00:00,False,False,False,"The cup is not where it should be, The cup is not visible, The cup cannot be picked up","Navigate to Dining Table, Update robot's location belief to:  Kitchen Counter, Update robot's location belief to: Couch",2,2020-02-13 23:34:24.752000+00:00,False,ek8xsurg5u,False,True,4,kc.dt.occluding.above_mug.default.empty.dt,False,2020-02-13 23:37:57.665000+00:00,2020-02-13 23:51:14.028000+00:00,3,26317,8,M,0,2020-02-13 23:34:53.506000+00:00,False,True,True,False,True,0,-1,1,3,2,2,3,2,1,2,1,3,1,3,1,3,I would need to practice before I could do well with the system.,2020-02-13 23:52:24.698000+00:00,,[],[],20,0.0,False,True,True,True,False,False,True,DXAX,7,13,1.0,22.823216,8.925,8.096,19.141,0.466276579071104,0.42296640718875717,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
368,382,168,2020-02-13 23:39:43.522151+00:00,2020-02-13 23:40:11.889001+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'c')",The robot is lost,3,go_to_kc,"('c', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'c')",2020-02-13 23:39:45.115000+00:00,2020-02-13 23:39:47.059000+00:00,2020-02-13 23:40:02.921000+00:00,2020-02-13 23:40:04.817000+00:00,2020-02-13 23:40:11.577000+00:00,False,False,False,"The robot is lost, The cup is not where it should be, The cup is not visible","Update robot's location belief to:  Kitchen Counter, Look at Couch, Restart the camera",3,2020-02-13 23:34:24.752000+00:00,False,ek8xsurg5u,False,True,4,kc.dt.occluding.above_mug.default.empty.dt,False,2020-02-13 23:37:57.665000+00:00,2020-02-13 23:51:14.028000+00:00,3,26317,8,M,0,2020-02-13 23:34:53.506000+00:00,False,True,True,False,True,0,-1,1,3,2,2,3,2,1,2,1,3,1,3,1,3,I would need to practice before I could do well with the system.,2020-02-13 23:52:24.698000+00:00,,[],[],20,0.0,False,True,True,True,False,False,True,DXAX,7,13,1.0,28.36685,15.862,6.76,24.518,0.6469532588302471,0.2757158006362672,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,True,True,False,False,False,False,False,False,False,kc,19
369,381,168,2020-02-13 23:40:11.889001+00:00,2020-02-13 23:40:58.500318+00:00,"('c', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'c')",There is no problem,3,go_to_c,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'c')",2020-02-13 23:40:15.325000+00:00,2020-02-13 23:40:35.054000+00:00,2020-02-13 23:40:46.794000+00:00,2020-02-13 23:40:47.961000+00:00,2020-02-13 23:40:58.241000+00:00,False,False,False,"The robot is lost, The cup is not visible, The cup cannot be picked up","Update robot's location belief to: Couch, Navigate to Couch, Restart the camera",4,2020-02-13 23:34:24.752000+00:00,False,ek8xsurg5u,False,True,4,kc.dt.occluding.above_mug.default.empty.dt,False,2020-02-13 23:37:57.665000+00:00,2020-02-13 23:51:14.028000+00:00,3,26317,8,M,0,2020-02-13 23:34:53.506000+00:00,False,True,True,False,True,0,-1,1,3,2,2,3,2,1,2,1,3,1,3,1,3,I would need to practice before I could do well with the system.,2020-02-13 23:52:24.698000+00:00,,[],[],20,0.0,False,True,True,True,False,False,True,DXAX,7,13,1.0,46.611317,11.74,10.28,23.187,0.5063181955406046,0.4433518782076163,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,True,False,False,False,False,False,False,False,c,18
