,id,last_login,is_superuser,username,is_staff,is_active,date_joined,date_modified,study_condition,start_condition,scenario_completed,date_started,date_finished,study_management_id,rng_state,age_group,gender,robot_experience,date_demographics_completed,supposed_to_grab_bowl,supposed_to_go_to_couch,will_view_in_first_person,supposed_to_select_only_one_error,actions_involve_invisible_arm_motion,number_incorrect_knowledge_reviews,number_state_requests,could_identify_problems,not_sure_how_to_help,information_was_enough,actions_were_not_enough,sus_like_to_use_frequently,sus_unnecessarily_complex,sus_easy_to_use,sus_technical,sus_well_integrated,sus_inconsistency,sus_most_people_can_learn,sus_awkward,sus_confident,sus_learn_a_lot,comments,date_survey_completed,ignore_data_reason,noise_level,has_noise,has_dx,has_ax,has_dxax,has_ax_only,has_dx_only,has_suggestions,suggestion_type,num_actions,num_refreshes,num_optimal,num_dx_optimal,num_ax_optimal,num_dx_corrupt,num_ax_corrupt,num_dx_followed,num_ax_followed,decision_duration_sum,dx_decision_duration_sum,ax_decision_duration_sum,decision_duration_mean,dx_decision_duration_mean,ax_decision_duration_mean,decision_duration_median,dx_decision_duration_median,ax_decision_duration_median,diagnosis_certainty_sum,diagnosis_certainty_mean,diagnosis_certainty_median,num_actions_diff,frac_actions_diff,frac_dx_optimal,frac_dx_followed,frac_ax_optimal,frac_ax_followed,combo1,combo3,combo2,combo4,combo5,combo6,combo7,sus
115,397,2020-02-20 00:01:00.389000+00:00,False,3wv8zpxav9,False,True,2020-04-08 22:22:23.980899+00:00,2020-04-08 22:22:23.988157+00:00,7,dt.kc.default.default.default.empty.kc,True,2020-02-20 00:03:56.355000+00:00,2020-02-20 00:07:10.121000+00:00,5,96707,8,F,1,2020-02-20 00:01:23.042000+00:00,False,True,True,False,True,0,4,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,It was pretty easy to use and to figure out. Not complicated at all.,2020-02-20 00:07:50.499000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,4,0,4,3,4,1.0,1.0,4.0,3.0,118.03900000000002,118.03900000000002,118.03900000000002,29.509750000000004,29.509750000000004,29.509750000000004,25.75,25.75,25.75,18,4.5,4.5,0,0.0,0.75,1.0,1.0,0.75,6.0,8.0,7.0,7.0,7.0,7.0,14.0,92.5
116,398,2020-02-20 00:14:00.090000+00:00,False,b9dawqkq5h,False,True,2020-04-08 22:22:23.997481+00:00,2020-04-08 22:22:24.004800+00:00,6,dt.kc.default.default.default.empty.kc,True,2020-02-20 00:17:46.251000+00:00,2020-02-20 00:22:42.275000+00:00,5,83909,5,M,0,2020-02-20 00:14:51.808000+00:00,False,True,True,False,True,0,5,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,,2020-02-20 00:23:33.279000+00:00,,1.0,True,False,True,False,True,False,True,AX,5,0,4,2,4,,1.0,,5.0,205.93699999999998,205.93699999999998,205.93699999999998,41.1874,41.1874,41.1874,24.724,24.724,24.724,12,2.4,2.0,1,0.0625,0.4,,0.8,1.0,2.0,4.0,3.0,3.0,3.0,3.0,6.0,72.5
117,400,2020-02-20 00:38:24.346000+00:00,False,xvfkr9qw84,False,True,2020-04-08 22:22:24.031916+00:00,2020-04-08 22:22:24.038244+00:00,7,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-20 00:39:26.660000+00:00,2020-02-20 00:46:26.037000+00:00,5,9965,2,F,0,2020-02-20 00:38:33.324000+00:00,False,True,True,False,True,1,9,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2020-02-20 00:48:56.749000+00:00,,1.0,True,True,True,True,False,False,True,DXAX,9,0,7,7,7,1.0,1.0,8.0,8.0,163.126,163.126,163.126,18.12511111111111,18.12511111111111,18.12511111111111,16.445,16.445,16.445,42,4.666666666666667,5.0,2,0.15384615384615385,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8888888888888888,4.0,6.0,6.0,4.0,4.0,6.0,10.0,75.0
118,401,2020-02-20 01:16:34.546000+00:00,False,5rqk6b2hfm,False,True,2020-04-08 22:22:24.047532+00:00,2020-04-08 22:22:24.054915+00:00,6,kc.dt.default.default.default.empty.dt,True,2020-02-20 01:22:02.459000+00:00,2020-02-20 01:26:32.818000+00:00,5,3099,3,M,1,2020-02-20 01:17:40.494000+00:00,False,True,True,False,True,0,6,4.0,3.0,4.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,2020-02-20 01:27:18.018000+00:00,,1.0,True,False,True,False,True,False,True,AX,6,0,3,6,3,,1.0,,3.0,164.382,164.382,164.382,27.397000000000002,27.397000000000002,27.397000000000002,24.9635,24.9635,24.9635,30,5.0,5.0,3,0.17647058823529413,1.0,,0.5,0.5,7.0,4.0,8.0,3.0,7.0,4.0,11.0,95.0
119,402,2020-02-20 14:55:51.365000+00:00,False,4g6e9qm7a4,False,True,2020-04-08 22:22:24.064159+00:00,2020-04-08 22:22:24.071569+00:00,5,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-20 15:01:20.481000+00:00,2020-02-20 15:08:18.687000+00:00,5,85945,4,M,0,2020-02-20 14:56:25.295000+00:00,False,True,True,False,True,0,9,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,"It was unclear what, exactly, happened when held objects were put away. Initially, I expected the robot to set the object back down where it had been before being picked up, but of course that would probably have meant the object would still impede the robot's view/access to objects behind it. A clear explanation of where the robot puts objects would have made it more obvious that ""putting them away"" would always result in a clear view.",2020-02-20 15:11:39.161000+00:00,,1.0,True,True,False,False,False,True,True,DX,9,0,7,9,7,1.0,,8.0,,185.332,185.332,185.332,20.592444444444443,20.592444444444443,20.592444444444443,17.484,17.484,17.484,43,4.777777777777778,5.0,2,0.15384615384615385,1.0,0.8888888888888888,0.7777777777777778,,2.0,8.0,5.0,5.0,5.0,5.0,10.0,90.0
120,403,2020-02-20 14:56:16.576000+00:00,False,527kn6fx83,False,True,2020-04-08 22:22:24.081812+00:00,2020-04-08 22:22:24.088260+00:00,5,kc.kc.occluding.default.default.empty.dt,True,2020-02-20 14:58:57.756000+00:00,2020-02-20 15:02:47.788000+00:00,5,46221,4,M,0,2020-02-20 14:56:38.184000+00:00,False,True,True,False,True,0,5,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,,2020-02-20 15:03:21.020000+00:00,,1.0,True,True,False,False,False,True,True,DX,5,0,4,5,4,1.0,,5.0,,94.99199999999999,94.99199999999999,94.99199999999999,18.998399999999997,18.998399999999997,18.998399999999997,18.281,18.281,18.281,25,5.0,5.0,1,0.0625,1.0,1.0,0.8,,7.0,6.0,6.0,7.0,7.0,6.0,13.0,80.0
121,405,2020-02-20 14:59:55.842000+00:00,False,zwzc2nuq6p,False,True,2020-04-08 22:22:24.114491+00:00,2020-04-08 22:22:24.121615+00:00,5,kc.dt.default.default.default.empty.dt,True,2020-02-20 15:05:45.357000+00:00,2020-02-20 15:10:11.341000+00:00,5,8695,5,F,4,2020-02-20 15:00:27.459000+00:00,False,True,True,False,True,2,4,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,,2020-02-20 15:11:18.769000+00:00,,1.0,True,True,False,False,False,True,True,DX,4,0,3,3,3,1.0,,4.0,,173.909,173.909,173.909,43.47725,43.47725,43.47725,31.566,31.566,31.566,14,3.5,4.0,1,0.058823529411764705,0.75,1.0,0.75,,2.0,6.0,4.0,4.0,4.0,4.0,8.0,52.5
122,406,2020-02-20 15:00:05.054000+00:00,False,sa3bwwhpuh,False,True,2020-04-08 22:22:24.132101+00:00,2020-04-08 22:22:24.138311+00:00,5,kc.dt.occluding.above_mug.default.empty.dt,False,2020-02-20 15:15:20.127000+00:00,2020-02-20 15:25:41.059000+00:00,5,57634,3,F,0,2020-02-20 15:00:16.942000+00:00,False,True,True,False,True,0,20,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,,2020-02-20 15:26:06.762000+00:00,,1.0,True,True,False,False,False,True,True,DX,20,0,7,1,4,2.0,,5.0,,435.82699999999994,435.82699999999994,435.82699999999994,21.791349999999998,21.791349999999998,21.791349999999998,9.4835,9.4835,9.4835,72,3.6,4.0,13,1.0,0.05,0.25,0.2,,3.0,5.0,3.0,5.0,4.0,4.0,8.0,52.5
123,407,2020-02-20 15:01:40.047000+00:00,False,nw66zm7kce,False,True,2020-04-08 22:22:24.147523+00:00,2020-04-08 22:22:24.154992+00:00,5,kc.kc.occluding.default.default.empty.dt,True,2020-02-20 15:04:43.396000+00:00,2020-02-20 15:08:54.651000+00:00,5,8984,5,M,0,2020-02-20 15:02:11.913000+00:00,False,True,True,False,True,0,4,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,,2020-02-20 15:09:37.036000+00:00,,1.0,True,True,False,False,False,True,True,DX,4,0,4,4,4,1.0,,3.0,,122.405,122.405,122.405,30.60125,30.60125,30.60125,28.3765,28.3765,28.3765,20,5.0,5.0,0,0.0,1.0,0.75,1.0,,8.0,8.0,8.0,8.0,8.0,8.0,16.0,75.0
124,408,2020-02-20 15:01:41.874000+00:00,False,cyy22f9jts,False,True,2020-04-08 22:22:24.164626+00:00,2020-04-08 22:22:24.171723+00:00,5,dt.kc.default.default.default.empty.kc,False,2020-02-20 15:06:04.646000+00:00,2020-02-20 15:23:34.683000+00:00,5,58031,3,M,2,2020-02-20 15:02:09.049000+00:00,False,True,True,False,True,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,annoying as hell. nothing worked. robot was stuck the whole time. wasted like 20 minutes trying it.,2020-02-20 15:24:46.844000+00:00,,1.0,True,True,False,False,False,True,True,DX,20,0,4,13,0,2.0,,13.0,,962.1030000000001,962.1030000000001,962.1030000000001,48.10515,48.10515,48.10515,42.629999999999995,42.629999999999995,42.629999999999995,39,1.95,1.0,16,1.0,0.65,0.65,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,411,2020-02-20 15:06:41.266000+00:00,False,rqe3zsymjy,False,True,2020-04-08 22:22:24.214875+00:00,2020-04-08 22:22:24.221813+00:00,5,kc.kc.occluding.default.default.empty.dt,False,2020-02-20 15:11:33.033000+00:00,2020-02-20 15:24:01.141000+00:00,5,65059,8,F,0,2020-02-20 15:07:07.872000+00:00,False,True,True,False,True,3,20,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,I was too stupid to figure it out. (sigh),2020-02-20 15:24:48.062000+00:00,,1.0,True,True,False,False,False,True,True,DX,20,0,4,14,0,2.0,,18.0,,460.58699999999993,460.58699999999993,460.58699999999993,23.029349999999997,23.029349999999997,23.029349999999997,18.009999999999998,18.009999999999998,18.009999999999998,80,4.0,4.0,16,1.0,0.7,0.9,0.0,,2.0,3.0,3.0,2.0,3.0,2.0,5.0,25.0
126,414,2020-02-20 15:07:56.678000+00:00,False,u76fa928w5,False,True,2020-04-08 22:22:24.265075+00:00,2020-04-08 22:22:24.271685+00:00,5,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-20 15:12:57.676000+00:00,2020-02-20 15:22:07.571000+00:00,5,29056,7,M,0,2020-02-20 15:08:37.401000+00:00,False,True,True,False,True,0,9,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,seems just fine!,2020-02-20 15:23:06.079000+00:00,,1.0,True,True,False,False,False,True,True,DX,9,0,7,8,7,1.0,,9.0,,316.399,316.399,316.399,35.15544444444444,35.15544444444444,35.15544444444444,25.648,25.648,25.648,42,4.666666666666667,5.0,2,0.15384615384615385,0.8888888888888888,1.0,0.7777777777777778,,7.0,8.0,8.0,7.0,7.0,8.0,15.0,87.5
127,420,2020-02-20 15:15:00.894000+00:00,False,3n9ypp7f7g,False,True,2020-04-08 22:22:24.365180+00:00,2020-04-08 22:22:24.371916+00:00,5,kc.dt.default.default.default.empty.dt,False,2020-02-20 15:15:47.004000+00:00,2020-02-20 15:28:31.816000+00:00,5,58031,3,M,0,2020-02-20 15:15:34.751000+00:00,False,True,True,False,True,0,20,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,,2020-02-20 15:28:43.474000+00:00,,1.0,True,True,False,False,False,True,True,DX,20,0,3,8,0,2.0,,6.0,,628.972,628.972,628.972,31.4486,31.4486,31.4486,15.223,15.223,15.223,74,3.7,4.0,17,1.0,0.4,0.3,0.0,,3.0,3.0,3.0,3.0,4.0,2.0,6.0,47.5
128,421,2020-02-20 15:20:32.937000+00:00,False,jy85zf5dv8,False,True,2020-04-08 22:22:24.381903+00:00,2020-04-08 22:22:24.388455+00:00,6,kc.dt.default.default.default.empty.dt,True,2020-02-20 15:26:28.689000+00:00,2020-02-20 15:31:08.450000+00:00,5,46264,5,M,1,2020-02-20 15:21:12.840000+00:00,False,True,True,False,True,1,4,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2020-02-20 15:31:59.570000+00:00,,1.0,True,False,True,False,True,False,True,AX,4,0,3,2,3,,1.0,,2.0,205.824,205.824,205.824,51.456,51.456,51.456,54.739999999999995,54.739999999999995,54.739999999999995,16,4.0,4.0,1,0.058823529411764705,0.5,,0.75,0.5,5.0,6.0,6.0,5.0,5.0,6.0,11.0,75.0
129,424,2020-02-20 15:24:03.310000+00:00,False,trzxn7tatm,False,True,2020-04-08 22:22:24.431637+00:00,2020-04-08 22:22:24.438560+00:00,5,kc.kc.occluding.default.default.empty.dt,True,2020-02-20 15:26:57.738000+00:00,2020-02-20 15:31:41.402000+00:00,5,90858,4,M,0,2020-02-20 15:24:11.479000+00:00,False,True,True,False,True,1,6,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,Visibility of objects / arm is sometimes an issue,2020-02-20 15:32:21.649000+00:00,,1.0,True,True,False,False,False,True,True,DX,6,0,4,5,5,1.0,,4.0,,109.08000000000001,109.08000000000001,109.08000000000001,18.180000000000003,18.180000000000003,18.180000000000003,15.9645,15.9645,15.9645,24,4.0,4.0,2,0.125,0.8333333333333334,0.6666666666666666,0.8333333333333334,,5.0,6.0,5.0,6.0,6.0,5.0,11.0,70.0
130,428,2020-02-20 15:36:11.670000+00:00,False,nf95zse89r,False,True,2020-04-08 22:22:24.497789+00:00,2020-04-08 22:22:24.505249+00:00,5,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-20 15:44:07.763000+00:00,2020-02-20 16:03:51.571000+00:00,5,31003,8,F,0,2020-02-20 15:37:38.504000+00:00,False,True,True,False,True,1,17,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,"This was really rather fun, after a few tries of getting the hang of it! Would love the opportunity to do more surveys like this with interactive robots. It felt very hands on!",2020-02-20 16:06:26.529000+00:00,,1.0,True,True,False,False,False,True,True,DX,17,0,7,15,8,2.0,,13.0,,845.104,845.104,845.104,49.712,49.712,49.712,40.064,40.064,40.064,58,3.411764705882353,3.0,10,0.7692307692307693,0.8823529411764706,0.7647058823529411,0.47058823529411764,,3.0,6.0,5.0,4.0,4.0,5.0,9.0,75.0
131,430,2020-02-20 15:40:45.447000+00:00,False,mwgz34uxxf,False,True,2020-04-08 22:22:24.531102+00:00,2020-04-08 22:22:24.538479+00:00,5,kc.dt.default.default.default.empty.dt,True,2020-02-20 15:46:54.904000+00:00,2020-02-20 15:51:01.186000+00:00,5,64429,3,M,3,2020-02-20 15:42:39.798000+00:00,False,True,True,False,True,1,7,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,"I enjoyed this a lot, it was very intuitive.",2020-02-20 15:52:13.910000+00:00,,1.0,True,True,False,False,False,True,True,DX,7,0,3,6,3,1.0,,5.0,,161.72199999999998,161.72199999999998,161.72199999999998,23.103142857142853,23.103142857142853,23.103142857142853,18.581,18.581,18.581,31,4.428571428571429,4.0,4,0.23529411764705882,0.8571428571428571,0.7142857142857143,0.42857142857142855,,2.0,6.0,4.0,4.0,4.0,4.0,8.0,77.5
132,434,2020-02-20 15:49:12.723000+00:00,False,xqnznksgve,False,True,2020-04-08 22:22:24.622862+00:00,2020-04-08 22:22:24.630320+00:00,5,kc.dt.occluding.above_mug.default.empty.dt,False,2020-02-20 15:57:01.242000+00:00,2020-02-20 16:15:20.261000+00:00,5,65059,5,M,0,2020-02-20 15:50:02.112000+00:00,False,True,True,False,True,0,20,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,I was confused at first because I didnt see the cup under the bowl. But then I figured it out. Thanks!,2020-02-20 16:16:44.702000+00:00,,1.0,True,True,False,False,False,True,True,DX,20,0,7,14,8,2.0,,15.0,,737.498,737.498,737.498,36.874900000000004,36.874900000000004,36.874900000000004,20.4435,20.4435,20.4435,91,4.55,5.0,13,1.0,0.7,0.75,0.4,,5.0,8.0,7.0,6.0,6.0,7.0,13.0,90.0
133,435,2020-02-20 15:53:01.200000+00:00,False,7kqyrpu3q6,False,True,2020-04-08 22:22:24.639646+00:00,2020-04-08 22:22:24.672000+00:00,5,dt.kc.default.default.default.empty.kc,False,2020-02-20 15:58:44.839000+00:00,2020-02-20 16:13:07.613000+00:00,5,61984,2,M,1,2020-02-20 15:54:05.390000+00:00,False,True,True,False,True,0,20,1.0,1.0,1.0,3.0,2.0,0.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,none,2020-02-20 16:13:58.525000+00:00,,1.0,True,True,False,False,False,True,True,DX,20,0,4,13,0,2.0,,17.0,,727.56,727.56,727.56,36.378,36.378,36.378,21.691,21.691,21.691,92,4.6,5.0,16,1.0,0.65,0.85,0.0,,2.0,4.0,2.0,4.0,2.0,4.0,6.0,40.0
134,437,2020-02-20 16:08:53.562000+00:00,False,d5rz229nve,False,True,2020-04-08 22:22:24.697916+00:00,2020-04-08 22:22:24.730400+00:00,5,kc.kc.occluding.default.default.empty.dt,True,2020-02-20 16:13:25.512000+00:00,2020-02-20 16:17:14.424000+00:00,5,8984,3,F,0,2020-02-20 16:09:32.379000+00:00,False,True,True,False,True,0,4,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,,2020-02-20 16:17:56.790000+00:00,,1.0,True,True,False,False,False,True,True,DX,4,0,4,4,4,1.0,,3.0,,94.361,94.361,94.361,23.59025,23.59025,23.59025,22.502499999999998,22.502499999999998,22.502499999999998,16,4.0,4.5,0,0.0,1.0,0.75,1.0,,6.0,6.0,6.0,6.0,6.0,6.0,12.0,82.5
135,452,2020-02-20 17:33:13.876000+00:00,False,5nqujpxhca,False,True,2020-04-08 22:22:25.049002+00:00,2020-04-08 22:22:25.055796+00:00,5,dt.kc.default.default.default.empty.kc,False,2020-02-20 17:42:10.325000+00:00,2020-02-20 17:59:28.216000+00:00,5,2839,5,M,2,2020-02-20 17:33:43.495000+00:00,False,True,True,False,True,4,20,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,3.0,1.0,4.0,1.0,good and use full survey,2020-02-20 18:00:27.286000+00:00,,1.0,True,True,False,False,False,True,True,DX,20,0,4,9,3,2.0,,9.0,,708.023,708.023,708.023,35.40115,35.40115,35.40115,31.290999999999997,31.290999999999997,31.290999999999997,97,4.85,5.0,16,1.0,0.45,0.45,0.15,,5.0,5.0,8.0,2.0,5.0,5.0,10.0,55.0
136,453,2020-02-20 17:41:56.052000+00:00,False,rnrk8prne3,False,True,2020-04-08 22:22:25.074475+00:00,2020-04-08 22:22:25.080798+00:00,5,kc.dt.default.default.default.empty.dt,True,2020-02-20 17:47:32.221000+00:00,2020-02-20 17:51:40.215000+00:00,5,64429,8,M,0,2020-02-20 17:42:38.185000+00:00,False,True,True,False,True,1,7,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,,2020-02-20 17:52:36.914000+00:00,,1.0,True,True,False,False,False,True,True,DX,7,0,3,7,4,1.0,,6.0,,167.445,167.445,167.445,23.920714285714286,23.920714285714286,23.920714285714286,24.115,24.115,24.115,33,4.714285714285714,5.0,4,0.23529411764705882,1.0,0.8571428571428571,0.5714285714285714,,7.0,8.0,8.0,7.0,7.0,8.0,15.0,77.5
137,455,2020-02-20 18:19:54.123000+00:00,False,5ks8uw6reu,False,True,2020-04-08 22:22:25.107293+00:00,2020-04-08 22:22:25.114032+00:00,5,kc.dt.default.default.default.empty.dt,True,2020-02-20 18:25:32.376000+00:00,2020-02-20 18:33:01.781000+00:00,5,10579,5,F,0,2020-02-20 18:20:14.137000+00:00,False,True,True,False,True,0,12,1.0,0.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,,2020-02-20 18:33:45.998000+00:00,,1.0,True,True,False,False,False,True,True,DX,12,0,3,5,3,2.0,,8.0,,284.45,284.45,284.45,23.704166666666666,23.704166666666666,23.704166666666666,16.2825,16.2825,16.2825,30,2.5,2.5,9,0.5294117647058824,0.4166666666666667,0.6666666666666666,0.25,,1.0,6.0,4.0,3.0,3.0,4.0,7.0,62.5
138,459,2020-02-23 22:55:42.378000+00:00,False,6pr6m983wa,False,True,2020-04-08 22:22:25.174051+00:00,2020-04-08 22:22:25.180849+00:00,10,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:01:24.592000+00:00,2020-02-23 23:14:47.167000+00:00,6,35942,6,F,0,2020-02-23 22:56:01.590000+00:00,False,True,True,False,True,0,14,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,It wasn't difficult to get started. I was just stuck on not thinking about the cup being hidden. Once I moved the jug it was easy.,2020-02-23 23:18:18.346000+00:00,,2.0,True,True,True,True,False,False,True,DXAX,14,0,7,8,7,3.0,3.0,6.0,5.0,489.90899999999993,489.90899999999993,489.90899999999993,34.9935,34.9935,34.9935,27.595,27.595,27.595,52,3.7142857142857144,4.5,7,0.5384615384615384,0.5714285714285714,0.42857142857142855,0.5,0.35714285714285715,2.0,7.0,4.0,5.0,4.0,5.0,9.0,80.0
139,464,2020-02-23 22:58:17.793000+00:00,False,5rvhg2gz5r,False,True,2020-04-08 22:22:25.256749+00:00,2020-04-08 22:22:25.264185+00:00,9,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-23 23:04:09.428000+00:00,2020-02-23 23:13:03.768000+00:00,6,90530,2,F,1,2020-02-23 22:58:47.620000+00:00,False,True,True,False,True,3,13,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,looks cool and interesting,2020-02-23 23:13:52.825000+00:00,,2.0,True,False,True,False,True,False,True,AX,13,0,7,11,8,,3.0,,8.0,258.45500000000004,258.45500000000004,258.45500000000004,19.88115384615385,19.88115384615385,19.88115384615385,17.71,17.71,17.71,53,4.076923076923077,4.0,6,0.46153846153846156,0.8461538461538461,,0.6153846153846154,0.6153846153846154,5.0,6.0,6.0,5.0,5.0,6.0,11.0,75.0
140,465,2020-02-23 22:58:43.655000+00:00,False,r5waashxcg,False,True,2020-04-08 22:22:25.299760+00:00,2020-04-08 22:22:25.314152+00:00,9,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:00:48.288000+00:00,2020-02-23 23:09:26.460000+00:00,6,86998,4,M,0,2020-02-23 22:58:54.740000+00:00,False,True,True,False,True,0,17,1.0,0.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,,2020-02-23 23:09:50.578000+00:00,,2.0,True,False,True,False,True,False,True,AX,17,0,4,10,7,,4.0,,11.0,246.42300000000003,246.42300000000003,246.42300000000003,14.495470588235296,14.495470588235296,14.495470588235296,13.231,13.231,13.231,82,4.823529411764706,5.0,13,0.8125,0.5882352941176471,,0.4117647058823529,0.6470588235294118,1.0,4.0,4.0,1.0,3.0,2.0,5.0,90.0
141,466,2020-02-23 23:00:03.524000+00:00,False,f99nzgnbtf,False,True,2020-04-08 22:22:25.323228+00:00,2020-04-08 22:22:25.330746+00:00,9,dt.kc.default.default.default.empty.kc,True,2020-02-23 23:03:15.734000+00:00,2020-02-23 23:06:32.595000+00:00,6,3099,5,F,0,2020-02-23 23:00:18.603000+00:00,False,True,True,False,True,0,6,1.0,1.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,None,2020-02-23 23:07:03.692000+00:00,,2.0,True,False,True,False,True,False,True,AX,6,0,4,3,4,,2.0,,3.0,113.21000000000001,113.21000000000001,113.21000000000001,18.868333333333336,18.868333333333336,18.868333333333336,18.205,18.205,18.205,18,3.0,3.0,2,0.125,0.5,,0.6666666666666666,0.5,2.0,7.0,4.0,5.0,4.0,5.0,9.0,72.5
142,467,2020-02-23 23:00:33.261000+00:00,False,fc97screxn,False,True,2020-04-08 22:22:25.340376+00:00,2020-04-08 22:22:25.347522+00:00,9,kc.dt.default.default.default.empty.dt,True,2020-02-23 23:06:53.688000+00:00,2020-02-23 23:25:51.310000+00:00,6,66993,5,M,1,2020-02-23 23:01:30.809000+00:00,False,True,True,False,True,0,19,3.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,No comments.,2020-02-23 23:27:00.700000+00:00,,2.0,True,False,True,False,True,False,True,AX,19,0,3,10,6,,4.0,,7.0,938.1669999999999,938.1669999999999,938.1669999999999,49.377210526315785,49.377210526315785,49.377210526315785,45.952,45.952,45.952,78,4.105263157894737,4.0,16,0.9411764705882353,0.5263157894736842,,0.3157894736842105,0.3684210526315789,4.0,7.0,7.0,4.0,5.0,6.0,11.0,70.0
143,469,2020-02-23 23:01:30.736000+00:00,False,ja5drzjg83,False,True,2020-04-08 22:22:25.373505+00:00,2020-04-08 22:22:25.380796+00:00,8,kc.kc.occluding.default.default.empty.dt,True,2020-02-23 23:04:09.738000+00:00,2020-02-23 23:14:57.491000+00:00,6,59256,6,M,0,2020-02-23 23:01:46.470000+00:00,False,True,True,False,True,0,18,1.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,,2020-02-23 23:15:45.901000+00:00,,2.0,True,True,False,False,False,True,True,DX,18,0,4,8,4,4.0,,7.0,,443.462,443.462,443.462,24.636777777777777,24.636777777777777,24.636777777777777,23.5995,23.5995,23.5995,54,3.0,2.0,14,0.875,0.4444444444444444,0.3888888888888889,0.2222222222222222,,4.0,4.0,2.0,6.0,4.0,4.0,8.0,67.5
